row_index,split
127695,train
127696,test
127697,train
127698,test
127699,train
127700,train
127701,train
127702,test
127703,test
127704,test
127705,train
127706,train
127707,train
127708,train
127709,test
127710,train
127711,test
127712,train
127713,valid
127714,train
127715,test
127716,test
127717,train
127718,train
127719,train
127720,train
127721,train
127722,train
127723,train
127724,train
127725,test
127726,train
127727,train
127728,train
127729,test
127730,train
127731,train
127732,valid
127733,test
127734,valid
127735,test
127736,train
127737,train
127738,valid
127739,train
127740,train
127741,train
127742,train
127743,valid
127744,test
127745,train
127746,test
127747,train
127748,valid
127749,test
127750,train
127751,valid
127752,train
127753,train
127754,train
127755,train
127756,train
127757,train
127758,valid
127759,train
127760,train
127761,train
127762,train
127763,train
127764,train
127765,test
127766,train
127767,train
127768,test
127769,train
127770,train
127771,train
127772,train
127773,train
127774,test
127775,train
127776,test
127777,train
127778,test
127779,train
127780,train
127781,valid
127782,valid
127783,valid
127784,train
127785,train
127786,train
127787,train
127788,train
127789,train
127790,train
127791,train
127792,valid
127793,test
127794,train
127795,train
127796,train
127797,train
127798,train
127799,valid
127800,train
127801,test
127802,test
127803,train
127804,train
127805,train
127806,test
127807,test
127808,test
127809,test
127810,test
127811,valid
127812,train
127813,train
127814,valid
127815,train
127816,train
127817,valid
127818,train
127819,train
127820,valid
127821,train
127822,train
127823,test
127824,train
127825,train
127826,train
127827,train
127828,valid
127829,valid
127830,train
127831,train
127832,valid
127833,train
127834,train
127835,train
127836,valid
127837,train
127838,train
127839,test
127840,test
127841,valid
127842,valid
127843,valid
127844,train
127845,valid
127846,valid
127847,train
127848,test
127849,test
127850,test
127851,train
127852,test
127853,valid
127854,test
127855,test
127856,train
127857,train
127858,valid
127859,valid
127860,train
127861,train
127862,train
127863,train
127864,train
127865,valid
127866,train
127867,train
127868,train
127869,train
127870,train
127871,valid
127872,test
127873,train
127874,train
127875,train
127876,train
127877,valid
127878,test
127879,test
127880,valid
127881,valid
127882,train
127883,train
127884,valid
127885,train
127886,train
127887,train
127888,test
127889,train
127890,test
127891,train
127892,valid
127893,train
127894,train
127895,train
127896,test
127897,train
127898,valid
127899,train
127900,valid
127901,train
127902,test
127903,test
127904,test
127905,train
127906,train
127907,train
127908,valid
127909,train
127910,test
127911,test
127912,train
127913,train
127914,test
127915,valid
127916,train
127917,valid
127918,train
127919,train
127920,valid
127921,valid
127922,train
127923,test
127924,train
127925,train
127926,test
127927,valid
127928,train
127929,valid
127930,test
127931,test
127932,train
127933,test
127934,train
127935,valid
127936,train
127937,valid
127938,train
127939,test
127940,train
127941,train
127942,test
127943,train
127944,train
127945,train
127946,train
127947,train
127948,test
127949,valid
127950,train
127951,train
127952,valid
127953,train
127954,valid
127955,train
127956,train
127957,train
127958,valid
127959,valid
127960,valid
127961,valid
127962,train
127963,train
127964,test
127965,train
127966,valid
127967,train
127968,train
127969,train
127970,train
127971,train
127972,valid
127973,train
127974,train
127975,train
127976,train
127977,train
127978,test
127979,valid
127980,train
127981,train
127982,train
127983,train
127984,test
127985,train
127986,valid
127987,test
127988,valid
127989,train
127990,train
127991,train
127992,train
127993,test
127994,train
127995,train
127996,train
127997,train
127998,train
127999,train
128000,train
128001,train
128002,train
128003,test
128004,train
128005,valid
128006,train
128007,valid
128008,train
128009,test
128010,train
128011,train
128012,train
128013,train
128014,train
128015,test
128016,train
128017,test
128018,test
128019,valid
128020,test
128021,train
128022,valid
128023,valid
128024,valid
128025,test
128026,train
128027,train
128028,train
128029,test
128030,valid
128031,train
128032,test
128033,test
128034,train
128035,train
128036,train
128037,train
128038,train
128039,train
128040,test
128041,train
128042,train
128043,valid
128044,train
128045,train
128046,train
128047,train
128048,train
128049,train
128050,train
128051,train
128052,test
128053,valid
128054,train
128055,train
128056,valid
128057,test
128058,train
128059,train
128060,train
128061,train
128062,train
128063,test
128064,train
128065,test
128066,train
128067,test
128068,test
128069,train
128070,train
128071,test
128072,train
128073,train
128074,train
128075,train
128076,train
128077,test
128078,train
128079,train
128080,train
128081,valid
128082,valid
128083,train
128084,train
128085,valid
128086,train
128087,train
128088,valid
128089,train
128090,valid
128091,train
128092,train
128093,test
128094,train
128095,train
128096,train
128097,train
128098,test
128099,train
128100,train
128101,train
128102,train
128103,train
128104,train
128105,train
128106,train
128107,train
128108,test
128109,valid
128110,train
128111,test
128112,train
128113,train
128114,train
128115,test
128116,train
128117,train
128118,test
128119,test
128120,train
128121,train
128122,train
128123,train
128124,test
128125,valid
128126,test
128127,valid
128128,train
128129,train
128130,train
128131,train
128132,valid
128133,test
128134,train
128135,test
128136,test
128137,train
128138,valid
128139,valid
128140,train
128141,test
128142,train
128143,valid
128144,train
128145,test
128146,test
128147,train
128148,train
128149,train
128150,train
128151,valid
128152,test
128153,valid
128154,train
128155,valid
128156,train
128157,train
128158,train
128159,train
128160,valid
128161,train
128162,train
128163,train
128164,train
128165,test
128166,valid
128167,test
128168,valid
128169,test
128170,valid
128171,train
128172,train
128173,train
128174,valid
128175,test
128176,valid
128177,train
128178,train
128179,test
128180,train
128181,train
128182,valid
128183,test
128184,train
128185,train
128186,train
128187,train
128188,train
128189,train
128190,test
128191,train
128192,valid
128193,train
128194,train
128195,train
128196,test
128197,train
128198,test
128199,train
128200,train
128201,valid
128202,train
128203,train
128204,train
128205,train
128206,valid
128207,train
128208,test
128209,train
128210,train
128211,valid
128212,train
128213,train
128214,test
128215,train
128216,valid
128217,train
128218,train
128219,train
128220,train
128221,train
128222,test
128223,train
128224,train
128225,train
128226,train
128227,test
128228,valid
128229,train
128230,test
128231,valid
128232,valid
128233,valid
128234,valid
128235,train
128236,train
128237,train
128238,train
128239,train
128240,test
128241,train
128242,valid
128243,train
128244,train
128245,test
128246,valid
128247,train
128248,test
128249,train
128250,train
128251,test
128252,test
128253,test
128254,train
128255,test
128256,valid
128257,train
128258,train
128259,valid
128260,test
128261,train
128262,test
128263,train
128264,valid
128265,valid
128266,train
128267,valid
128268,test
128269,valid
128270,train
128271,test
128272,train
128273,train
128274,test
128275,train
128276,train
128277,test
128278,train
128279,test
128280,test
128281,test
128282,test
128283,test
128284,train
128285,train
128286,test
128287,valid
128288,train
128289,valid
128290,train
128291,valid
128292,train
128293,train
128294,valid
128295,train
128296,train
128297,train
128298,valid
128299,train
128300,train
128301,test
128302,train
128303,test
128304,train
128305,train
128306,valid
128307,train
128308,valid
128309,train
128310,valid
128311,train
128312,train
128313,valid
128314,train
128315,train
128316,train
128317,train
128318,test
128319,test
128320,train
128321,train
128322,test
128323,train
128324,train
128325,train
128326,train
128327,train
128328,valid
128329,test
128330,valid
128331,train
128332,train
128333,train
128334,train
128335,train
128336,train
128337,train
128338,test
128339,train
128340,train
128341,test
128342,train
128343,train
128344,train
128345,train
128346,train
128347,train
128348,test
128349,test
128350,train
128351,valid
128352,train
128353,test
128354,train
128355,valid
128356,train
128357,test
128358,test
128359,train
128360,train
128361,valid
128362,train
128363,valid
128364,test
128365,test
128366,train
128367,train
128368,train
128369,train
128370,train
128371,train
128372,train
128373,test
128374,valid
128375,test
128376,train
128377,test
128378,train
128379,train
128380,train
128381,test
128382,train
128383,train
128384,train
128385,train
128386,train
128387,train
128388,test
128389,train
128390,train
128391,train
128392,valid
128393,train
128394,train
128395,train
128396,train
128397,train
128398,valid
128399,test
128400,train
128401,train
128402,train
128403,test
128404,train
128405,train
128406,test
128407,train
128408,test
128409,train
128410,train
128411,train
128412,valid
128413,test
128414,train
128415,train
128416,test
128417,train
128418,test
128419,test
128420,valid
128421,test
128422,test
128423,train
128424,test
128425,test
128426,train
128427,valid
128428,train
128429,train
128430,train
128431,train
128432,train
128433,train
128434,test
128435,train
128436,train
128437,valid
128438,train
128439,train
128440,test
128441,train
128442,test
128443,train
128444,train
128445,train
128446,valid
128447,train
128448,train
128449,train
128450,train
128451,train
128452,valid
128453,train
128454,train
128455,test
128456,train
128457,train
128458,train
128459,train
128460,train
128461,train
128462,train
128463,train
128464,train
128465,train
128466,valid
128467,train
128468,test
128469,test
128470,valid
128471,valid
128472,train
128473,train
128474,test
128475,train
128476,valid
128477,valid
128478,train
128479,train
128480,valid
128481,train
128482,train
128483,test
128484,train
128485,test
128486,train
128487,valid
128488,train
128489,train
128490,test
128491,test
128492,train
128493,train
128494,train
128495,train
128496,train
128497,valid
128498,test
128499,train
128500,train
128501,test
128502,test
128503,train
128504,valid
128505,train
128506,train
128507,train
128508,valid
128509,train
128510,train
128511,train
128512,train
128513,valid
128514,train
128515,train
128516,train
128517,test
128518,valid
128519,test
128520,test
